('In', 'https://ted.com/talks/li_huei_tsai_are_brain_waves_the_secret_to_treating_alzheimer_s', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/li_huei_tsai_are_brain_waves_the_secret_to_treating_alzheimer_s', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/emily_pilloton_lam_what_if_women_built_the_world_they_want_to_see', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/emily_pilloton_lam_what_if_women_built_the_world_they_want_to_see', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/emily_pilloton_lam_what_if_women_built_the_world_they_want_to_see', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/emily_pilloton_lam_what_if_women_built_the_world_they_want_to_see', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/emily_pilloton_lam_what_if_women_built_the_world_they_want_to_see', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/emily_pilloton_lam_what_if_women_built_the_world_they_want_to_see', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/emily_pilloton_lam_what_if_women_built_the_world_they_want_to_see', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/emily_pilloton_lam_what_if_women_built_the_world_they_want_to_see', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/emily_pilloton_lam_what_if_women_built_the_world_they_want_to_see', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/dustin_burke_how_to_fix_broken_supply_chains', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/dustin_burke_how_to_fix_broken_supply_chains', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/dustin_burke_how_to_fix_broken_supply_chains', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/dustin_burke_how_to_fix_broken_supply_chains', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/dustin_burke_how_to_fix_broken_supply_chains', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/dustin_burke_how_to_fix_broken_supply_chains', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/dustin_burke_how_to_fix_broken_supply_chains', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/dustin_burke_how_to_fix_broken_supply_chains', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/dustin_burke_how_to_fix_broken_supply_chains', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/marie_brodsky_can_you_solve_the_birthday_cake_riddle', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/marie_brodsky_can_you_solve_the_birthday_cake_riddle', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/marie_brodsky_can_you_solve_the_birthday_cake_riddle', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/marie_brodsky_can_you_solve_the_birthday_cake_riddle', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/marie_brodsky_can_you_solve_the_birthday_cake_riddle', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/marie_brodsky_can_you_solve_the_birthday_cake_riddle', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/marie_brodsky_can_you_solve_the_birthday_cake_riddle', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/marie_brodsky_can_you_solve_the_birthday_cake_riddle', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/marie_brodsky_can_you_solve_the_birthday_cake_riddle', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/reuben_jonathan_miller_how_radical_hospitality_can_change_the_lives_of_the_formerly_incarcerated', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/reuben_jonathan_miller_how_radical_hospitality_can_change_the_lives_of_the_formerly_incarcerated', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/reuben_jonathan_miller_how_radical_hospitality_can_change_the_lives_of_the_formerly_incarcerated', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/reuben_jonathan_miller_how_radical_hospitality_can_change_the_lives_of_the_formerly_incarcerated', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/reuben_jonathan_miller_how_radical_hospitality_can_change_the_lives_of_the_formerly_incarcerated', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/reuben_jonathan_miller_how_radical_hospitality_can_change_the_lives_of_the_formerly_incarcerated', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/reuben_jonathan_miller_how_radical_hospitality_can_change_the_lives_of_the_formerly_incarcerated', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/reuben_jonathan_miller_how_radical_hospitality_can_change_the_lives_of_the_formerly_incarcerated', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/reuben_jonathan_miller_how_radical_hospitality_can_change_the_lives_of_the_formerly_incarcerated', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/iseult_gillespie_the_tragic_myth_of_the_sun_god_s_son', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/iseult_gillespie_the_tragic_myth_of_the_sun_god_s_son', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/iseult_gillespie_the_tragic_myth_of_the_sun_god_s_son', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/iseult_gillespie_the_tragic_myth_of_the_sun_god_s_son', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/iseult_gillespie_the_tragic_myth_of_the_sun_god_s_son', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/iseult_gillespie_the_tragic_myth_of_the_sun_god_s_son', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/iseult_gillespie_the_tragic_myth_of_the_sun_god_s_son', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/iseult_gillespie_the_tragic_myth_of_the_sun_god_s_son', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/iseult_gillespie_the_tragic_myth_of_the_sun_god_s_son', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/carlos_m_duarte_the_unexpected_underwater_plant_fighting_climate_change', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/carlos_m_duarte_the_unexpected_underwater_plant_fighting_climate_change', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/carlos_m_duarte_the_unexpected_underwater_plant_fighting_climate_change', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/carlos_m_duarte_the_unexpected_underwater_plant_fighting_climate_change', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/carlos_m_duarte_the_unexpected_underwater_plant_fighting_climate_change', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/carlos_m_duarte_the_unexpected_underwater_plant_fighting_climate_change', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/carlos_m_duarte_the_unexpected_underwater_plant_fighting_climate_change', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/carlos_m_duarte_the_unexpected_underwater_plant_fighting_climate_change', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/carlos_m_duarte_the_unexpected_underwater_plant_fighting_climate_change', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/jenny_scheinman_with_nels_cline_and_todd_sickafoose_a_ride_with_polly_jean_ali_farka_touche', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/jenny_scheinman_with_nels_cline_and_todd_sickafoose_a_ride_with_polly_jean_ali_farka_touche', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/jenny_scheinman_with_nels_cline_and_todd_sickafoose_a_ride_with_polly_jean_ali_farka_touche', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/jenny_scheinman_with_nels_cline_and_todd_sickafoose_a_ride_with_polly_jean_ali_farka_touche', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/jenny_scheinman_with_nels_cline_and_todd_sickafoose_a_ride_with_polly_jean_ali_farka_touche', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/jenny_scheinman_with_nels_cline_and_todd_sickafoose_a_ride_with_polly_jean_ali_farka_touche', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/jenny_scheinman_with_nels_cline_and_todd_sickafoose_a_ride_with_polly_jean_ali_farka_touche', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/jenny_scheinman_with_nels_cline_and_todd_sickafoose_a_ride_with_polly_jean_ali_farka_touche', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/jenny_scheinman_with_nels_cline_and_todd_sickafoose_a_ride_with_polly_jean_ali_farka_touche', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/emma_bryce_why_do_cats_have_vertical_pupils', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/emma_bryce_why_do_cats_have_vertical_pupils', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/emma_bryce_why_do_cats_have_vertical_pupils', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/emma_bryce_why_do_cats_have_vertical_pupils', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/emma_bryce_why_do_cats_have_vertical_pupils', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/emma_bryce_why_do_cats_have_vertical_pupils', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/emma_bryce_why_do_cats_have_vertical_pupils', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/emma_bryce_why_do_cats_have_vertical_pupils', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/emma_bryce_why_do_cats_have_vertical_pupils', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/american_family_insurance_one_company_at_a_time', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/american_family_insurance_one_company_at_a_time', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/american_family_insurance_one_company_at_a_time', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/american_family_insurance_one_company_at_a_time', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/american_family_insurance_one_company_at_a_time', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/american_family_insurance_one_company_at_a_time', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/american_family_insurance_one_company_at_a_time', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/american_family_insurance_one_company_at_a_time', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/american_family_insurance_one_company_at_a_time', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/sam_hester_how_comic_strips_create_better_health_care', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/sam_hester_how_comic_strips_create_better_health_care', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/sam_hester_how_comic_strips_create_better_health_care', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/sam_hester_how_comic_strips_create_better_health_care', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/sam_hester_how_comic_strips_create_better_health_care', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/sam_hester_how_comic_strips_create_better_health_care', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/sam_hester_how_comic_strips_create_better_health_care', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/sam_hester_how_comic_strips_create_better_health_care', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/sam_hester_how_comic_strips_create_better_health_care', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/ann_helen_bay_why_is_it_so_hard_to_escape_poverty', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/ann_helen_bay_why_is_it_so_hard_to_escape_poverty', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/ann_helen_bay_why_is_it_so_hard_to_escape_poverty', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/ann_helen_bay_why_is_it_so_hard_to_escape_poverty', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/ann_helen_bay_why_is_it_so_hard_to_escape_poverty', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/ann_helen_bay_why_is_it_so_hard_to_escape_poverty', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/ann_helen_bay_why_is_it_so_hard_to_escape_poverty', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/ann_helen_bay_why_is_it_so_hard_to_escape_poverty', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/ann_helen_bay_why_is_it_so_hard_to_escape_poverty', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/charlie_puth_you_and_i_attention', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/charlie_puth_you_and_i_attention', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/charlie_puth_you_and_i_attention', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/charlie_puth_you_and_i_attention', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/charlie_puth_you_and_i_attention', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/charlie_puth_you_and_i_attention', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/charlie_puth_you_and_i_attention', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/charlie_puth_you_and_i_attention', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/charlie_puth_you_and_i_attention', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/bjorn_otto_sverdrup_how_to_realistically_decarbonize_the_oil_and_gas_industry', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/bjorn_otto_sverdrup_how_to_realistically_decarbonize_the_oil_and_gas_industry', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/bjorn_otto_sverdrup_how_to_realistically_decarbonize_the_oil_and_gas_industry', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/bjorn_otto_sverdrup_how_to_realistically_decarbonize_the_oil_and_gas_industry', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/bjorn_otto_sverdrup_how_to_realistically_decarbonize_the_oil_and_gas_industry', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/bjorn_otto_sverdrup_how_to_realistically_decarbonize_the_oil_and_gas_industry', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/bjorn_otto_sverdrup_how_to_realistically_decarbonize_the_oil_and_gas_industry', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/bjorn_otto_sverdrup_how_to_realistically_decarbonize_the_oil_and_gas_industry', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/bjorn_otto_sverdrup_how_to_realistically_decarbonize_the_oil_and_gas_industry', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/pardis_parker_i_m_tired_of_people_telling_me_to_grind', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/pardis_parker_i_m_tired_of_people_telling_me_to_grind', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/pardis_parker_i_m_tired_of_people_telling_me_to_grind', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/pardis_parker_i_m_tired_of_people_telling_me_to_grind', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/pardis_parker_i_m_tired_of_people_telling_me_to_grind', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/pardis_parker_i_m_tired_of_people_telling_me_to_grind', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/pardis_parker_i_m_tired_of_people_telling_me_to_grind', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/pardis_parker_i_m_tired_of_people_telling_me_to_grind', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/pardis_parker_i_m_tired_of_people_telling_me_to_grind', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/axel_reinaud_how_biochar_removes_co2_from_the_air_and_helps_farmers_thrive', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/axel_reinaud_how_biochar_removes_co2_from_the_air_and_helps_farmers_thrive', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/axel_reinaud_how_biochar_removes_co2_from_the_air_and_helps_farmers_thrive', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/axel_reinaud_how_biochar_removes_co2_from_the_air_and_helps_farmers_thrive', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/axel_reinaud_how_biochar_removes_co2_from_the_air_and_helps_farmers_thrive', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/axel_reinaud_how_biochar_removes_co2_from_the_air_and_helps_farmers_thrive', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/axel_reinaud_how_biochar_removes_co2_from_the_air_and_helps_farmers_thrive', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/axel_reinaud_how_biochar_removes_co2_from_the_air_and_helps_farmers_thrive', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/axel_reinaud_how_biochar_removes_co2_from_the_air_and_helps_farmers_thrive', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/brittany_k_barnett_the_creativity_innovation_and_ingenuity_languishing_in_us_prisons', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/brittany_k_barnett_the_creativity_innovation_and_ingenuity_languishing_in_us_prisons', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/brittany_k_barnett_the_creativity_innovation_and_ingenuity_languishing_in_us_prisons', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/brittany_k_barnett_the_creativity_innovation_and_ingenuity_languishing_in_us_prisons', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/brittany_k_barnett_the_creativity_innovation_and_ingenuity_languishing_in_us_prisons', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/brittany_k_barnett_the_creativity_innovation_and_ingenuity_languishing_in_us_prisons', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/brittany_k_barnett_the_creativity_innovation_and_ingenuity_languishing_in_us_prisons', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/brittany_k_barnett_the_creativity_innovation_and_ingenuity_languishing_in_us_prisons', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
('In', 'https://ted.com/talks/brittany_k_barnett_the_creativity_innovation_and_ingenuity_languishing_in_us_prisons', " a parsing error occurred during parsing in module 'build_dic', position ", 37)
('In', 'https://ted.com/talks/liu_thai_ker_the_architectural_mastermind_behind_modern_singapore', " a parsing error occurred during parsing in module 'build_dic', position ", 1)
('In', 'https://ted.com/talks/liu_thai_ker_the_architectural_mastermind_behind_modern_singapore', " a parsing error occurred during parsing in module 'build_dic', position ", 27)
('In', 'https://ted.com/talks/liu_thai_ker_the_architectural_mastermind_behind_modern_singapore', " a parsing error occurred during parsing in module 'build_dic', position ", 28)
('In', 'https://ted.com/talks/liu_thai_ker_the_architectural_mastermind_behind_modern_singapore', " a parsing error occurred during parsing in module 'build_dic', position ", 29)
('In', 'https://ted.com/talks/liu_thai_ker_the_architectural_mastermind_behind_modern_singapore', " a parsing error occurred during parsing in module 'build_dic', position ", 30)
('In', 'https://ted.com/talks/liu_thai_ker_the_architectural_mastermind_behind_modern_singapore', " a parsing error occurred during parsing in module 'build_dic', position ", 33)
('In', 'https://ted.com/talks/liu_thai_ker_the_architectural_mastermind_behind_modern_singapore', " a parsing error occurred during parsing in module 'build_dic', position ", 34)
('In', 'https://ted.com/talks/liu_thai_ker_the_architectural_mastermind_behind_modern_singapore', " a parsing error occurred during parsing in module 'build_dic', position ", 35)
